gocam,sizes
http://model.geneontology.org/5f46c3b700002685,7
http://model.geneontology.org/623d156d00000290,7
http://model.geneontology.org/R-HSA-166058,7
http://model.geneontology.org/R-HSA-196843,7
http://model.geneontology.org/R-HSA-174430,7
http://model.geneontology.org/R-HSA-193692,7
http://model.geneontology.org/R-HSA-6811436,7
http://model.geneontology.org/60ff660000000897,7
http://model.geneontology.org/R-HSA-1181150,7
http://model.geneontology.org/R-HSA-392154,7
http://model.geneontology.org/R-HSA-2142700,7
http://model.geneontology.org/R-HSA-2995383,7
http://model.geneontology.org/5fadbcf000002042,7
http://model.geneontology.org/R-HSA-446199,7
http://model.geneontology.org/R-HSA-204174,7
http://model.geneontology.org/R-HSA-500753,7
http://model.geneontology.org/R-HSA-6814848,7
http://model.geneontology.org/R-HSA-77346,7
http://model.geneontology.org/R-HSA-2979096,7
http://model.geneontology.org/R-HSA-163841,7
http://model.geneontology.org/61b2b68300000000,7
http://model.geneontology.org/60ad85f700002694,7
http://model.geneontology.org/R-HSA-389599,7
http://model.geneontology.org/R-HSA-400253,7
http://model.geneontology.org/R-HSA-176974,7
http://model.geneontology.org/627d95ee00000024,7
http://model.geneontology.org/R-HSA-190371,7
http://model.geneontology.org/R-HSA-8878166,7
http://model.geneontology.org/R-HSA-5358565,7
http://model.geneontology.org/R-HSA-202040,7
http://model.geneontology.org/627d95ee00000955,7
http://model.geneontology.org/R-HSA-5684264,7
http://model.geneontology.org/R-HSA-5685938,7
